Date,Contract,Units,$Volume,LowPrice,HighPrice,AvgPrice,LastPrice
01/03/15,RH_RS16,0,0.000,0.000,0.000,,0.500
01/04/15,DH_DS16,97,3.686,0.038,0.038,0.038,0.038
01/04/15,DH_RS16,0,0.000,0.000,0.000,,0.005
01/04/15,OTHER16,22,2.178,0.099,0.099,0.099,0.099
01/04/15,RH_DS16,0,0.000,0.000,0.000,,0.455
01/04/15,RH_RS16,0,0.000,0.000,0.000,,0.500
01/05/15,DH_DS16,0,0.000,0.000,0.000,,0.038
01/05/15,DH_RS16,0,0.000,0.000,0.000,,0.005
01/05/15,OTHER16,0,0.000,0.000,0.000,,0.099
01/05/15,RH_DS16,0,0.000,0.000,0.000,,0.455
01/05/15,RH_RS16,13,6.731,0.517,0.518,0.518,0.518
01/06/15,DH_DS16,0,0.000,0.000,0.000,,0.038
01/06/15,DH_RS16,0,0.000,0.000,0.000,,0.005
01/06/15,OTHER16,0,0.000,0.000,0.000,,0.099
01/06/15,RH_DS16,0,0.000,0.000,0.000,,0.455
01/06/15,RH_RS16,37,19.166,0.518,0.518,0.518,0.518
01/07/15,DH_DS16,60,2.220,0.037,0.037,0.037,0.037
01/07/15,DH_RS16,1,0.005,0.005,0.005,0.005,0.005
01/07/15,OTHER16,0,0.000,0.000,0.000,,0.099
01/07/15,RH_DS16,0,0.000,0.000,0.000,,0.455
01/07/15,RH_RS16,13,6.747,0.519,0.519,0.519,0.519
01/08/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/08/15,DH_RS16,0,0.000,0.000,0.000,,0.005
01/08/15,OTHER16,0,0.000,0.000,0.000,,0.099
01/08/15,RH_DS16,0,0.000,0.000,0.000,,0.455
01/08/15,RH_RS16,0,0.000,0.000,0.000,,0.519
01/09/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/09/15,DH_RS16,0,0.000,0.000,0.000,,0.005
01/09/15,OTHER16,0,0.000,0.000,0.000,,0.099
01/09/15,RH_DS16,0,0.000,0.000,0.000,,0.455
01/09/15,RH_RS16,0,0.000,0.000,0.000,,0.519
01/10/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/10/15,DH_RS16,0,0.000,0.000,0.000,,0.005
01/10/15,OTHER16,0,0.000,0.000,0.000,,0.099
01/10/15,RH_DS16,0,0.000,0.000,0.000,,0.455
01/10/15,RH_RS16,0,0.000,0.000,0.000,,0.519
01/11/15,DH_DS16,2,0.074,0.037,0.037,0.037,0.037
01/11/15,DH_RS16,0,0.000,0.000,0.000,,0.005
01/11/15,OTHER16,0,0.000,0.000,0.000,,0.099
01/11/15,RH_DS16,11,4.144,0.376,0.377,0.377,0.377
01/11/15,RH_RS16,11,5.719,0.519,0.520,0.520,0.520
01/12/15,DH_DS16,90,3.387,0.037,0.039,0.038,0.037
01/12/15,DH_RS16,42,0.091,0.001,0.004,0.002,0.001
01/12/15,OTHER16,42,3.832,0.086,0.096,0.091,0.086
01/12/15,RH_DS16,84,29.510,0.340,0.360,0.351,0.340
01/12/15,RH_RS16,42,22.680,0.540,0.540,0.540,0.540
01/13/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/13/15,DH_RS16,0,0.000,0.000,0.000,,0.001
01/13/15,OTHER16,0,0.000,0.000,0.000,,0.086
01/13/15,RH_DS16,0,0.000,0.000,0.000,,0.340
01/13/15,RH_RS16,0,0.000,0.000,0.000,,0.540
01/14/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/14/15,DH_RS16,0,0.000,0.000,0.000,,0.001
01/14/15,OTHER16,0,0.000,0.000,0.000,,0.086
01/14/15,RH_DS16,0,0.000,0.000,0.000,,0.340
01/14/15,RH_RS16,0,0.000,0.000,0.000,,0.540
01/15/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/15/15,DH_RS16,0,0.000,0.000,0.000,,0.001
01/15/15,OTHER16,0,0.000,0.000,0.000,,0.086
01/15/15,RH_DS16,0,0.000,0.000,0.000,,0.340
01/15/15,RH_RS16,0,0.000,0.000,0.000,,0.540
01/16/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/16/15,DH_RS16,0,0.000,0.000,0.000,,0.001
01/16/15,OTHER16,0,0.000,0.000,0.000,,0.086
01/16/15,RH_DS16,0,0.000,0.000,0.000,,0.340
01/16/15,RH_RS16,0,0.000,0.000,0.000,,0.540
01/17/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/17/15,DH_RS16,0,0.000,0.000,0.000,,0.001
01/17/15,OTHER16,0,0.000,0.000,0.000,,0.086
01/17/15,RH_DS16,0,0.000,0.000,0.000,,0.340
01/17/15,RH_RS16,0,0.000,0.000,0.000,,0.540
01/18/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/18/15,DH_RS16,0,0.000,0.000,0.000,,0.001
01/18/15,OTHER16,0,0.000,0.000,0.000,,0.086
01/18/15,RH_DS16,0,0.000,0.000,0.000,,0.340
01/18/15,RH_RS16,0,0.000,0.000,0.000,,0.540
01/19/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/19/15,DH_RS16,0,0.000,0.000,0.000,,0.001
01/19/15,OTHER16,0,0.000,0.000,0.000,,0.086
01/19/15,RH_DS16,20,7.200,0.360,0.360,0.360,0.360
01/19/15,RH_RS16,0,0.000,0.000,0.000,,0.540
01/20/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/20/15,DH_RS16,0,0.000,0.000,0.000,,0.001
01/20/15,OTHER16,0,0.000,0.000,0.000,,0.086
01/20/15,RH_DS16,50,18.000,0.360,0.360,0.360,0.360
01/20/15,RH_RS16,0,0.000,0.000,0.000,,0.540
01/21/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/21/15,DH_RS16,0,0.000,0.000,0.000,,0.001
01/21/15,OTHER16,0,0.000,0.000,0.000,,0.086
01/21/15,RH_DS16,0,0.000,0.000,0.000,,0.360
01/21/15,RH_RS16,0,0.000,0.000,0.000,,0.540
01/22/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/22/15,DH_RS16,0,0.000,0.000,0.000,,0.001
01/22/15,OTHER16,0,0.000,0.000,0.000,,0.086
01/22/15,RH_DS16,0,0.000,0.000,0.000,,0.360
01/22/15,RH_RS16,0,0.000,0.000,0.000,,0.540
01/23/15,DH_DS16,0,0.000,0.000,0.000,,0.037
01/23/15,DH_RS16,0,0.000,0.000,0.000,,0.001
01/23/15,OTHER16,0,0.000,0.000,0.000,,0.086
01/23/15,RH_DS16,0,0.000,0.000,0.000,,0.360
01/23/15,RH_RS16,0,0.000,0.000,0.000,,0.540
01/24/15,DH_DS16,216,6.644,0.026,0.032,0.031,0.026
01/24/15,DH_RS16,216,0.216,0.001,0.001,0.001,0.001
01/24/15,OTHER16,216,15.158,0.050,0.084,0.070,0.050
01/24/15,RH_DS16,547,199.893,0.330,0.369,0.365,0.369
01/24/15,RH_RS16,450,249.750,0.555,0.555,0.555,0.555
01/25/15,DH_DS16,0,0.000,0.000,0.000,,0.026
01/25/15,DH_RS16,0,0.000,0.000,0.000,,0.001
01/25/15,OTHER16,0,0.000,0.000,0.000,,0.050
01/25/15,RH_DS16,0,0.000,0.000,0.000,,0.369
01/25/15,RH_RS16,0,0.000,0.000,0.000,,0.555
01/26/15,DH_DS16,5,0.190,0.038,0.038,0.038,0.038
01/26/15,DH_RS16,1,0.004,0.004,0.004,0.004,0.004
01/26/15,OTHER16,0,0.000,0.000,0.000,,0.050
01/26/15,RH_DS16,20,7.840,0.392,0.392,0.392,0.392
01/26/15,RH_RS16,0,0.000,0.000,0.000,,0.555
01/26/15,DH_DS16,5,0.190,0.038,0.038,0.038,0.038
01/26/15,DH_RS16,1,0.004,0.004,0.004,0.004,0.004
01/26/15,OTHER16,0,0.000,0.000,0.000,,0.050
