Date,Contract,Units,$Volume,LowPrice,HighPrice,AvgPrice,LastPrice
10/12/15,DEM16_WTA,7,4.200,0.600,0.600,0.600,0.600
10/12/15,REP16_WTA,111,44.719,0.400,0.404,0.403,0.400
10/13/15,DEM16_WTA,33,19.833,0.601,0.601,0.601,0.601
10/13/15,REP16_WTA,2,0.805,0.402,0.403,0.403,0.403
10/14/15,DEM16_WTA,112,67.511,0.601,0.603,0.603,0.603
10/14/15,REP16_WTA,2,0.797,0.398,0.399,0.399,0.398
10/15/15,DEM16_WTA,100,60.818,0.603,0.610,0.608,0.610
10/15/15,REP16_WTA,4,1.585,0.396,0.397,0.396,0.396
10/16/15,DEM16_WTA,0,0.000,0.000,0.000,,0.610
10/16/15,REP16_WTA,9,3.567,0.396,0.398,0.396,0.396
10/17/15,DEM16_WTA,88,53.944,0.613,0.613,0.613,0.613
10/17/15,REP16_WTA,88,34.563,0.388,0.396,0.393,0.388
10/18/15,DEM16_WTA,55,33.715,0.613,0.613,0.613,0.613
10/18/15,REP16_WTA,0,0.000,0.000,0.000,,0.388
10/19/15,DEM16_WTA,12,7.356,0.613,0.613,0.613,0.613
10/19/15,REP16_WTA,2,0.782,0.386,0.396,0.391,0.386
10/20/15,DEM16_WTA,50,30.968,0.617,0.620,0.619,0.620
10/20/15,REP16_WTA,14,5.348,0.381,0.383,0.382,0.381
10/21/15,DEM16_WTA,216,132.669,0.603,0.618,0.614,0.618
10/21/15,REP16_WTA,21,8.357,0.397,0.398,0.398,0.398
10/22/15,DEM16_WTA,809,499.961,0.617,0.618,0.618,0.618
10/22/15,REP16_WTA,86,33.728,0.383,0.396,0.392,0.383
10/23/15,DEM16_WTA,0,0.000,0.000,0.000,,0.618
10/23/15,REP16_WTA,1,0.398,0.398,0.398,0.398,0.398
10/24/15,DEM16_WTA,0,0.000,0.000,0.000,,0.618
10/24/15,REP16_WTA,0,0.000,0.000,0.000,,0.398
10/25/15,DEM16_WTA,0,0.000,0.000,0.000,,0.618
10/25/15,REP16_WTA,0,0.000,0.000,0.000,,0.398
10/26/15,DEM16_WTA,201,124.965,0.605,0.630,0.622,0.630
10/26/15,REP16_WTA,42,16.262,0.387,0.395,0.387,0.387
10/27/15,DEM16_WTA,0,0.000,0.000,0.000,,0.630
10/27/15,REP16_WTA,41,16.031,0.391,0.391,0.391,0.391
10/28/15,DEM16_WTA,30,17.739,0.550,0.616,0.591,0.550
10/28/15,REP16_WTA,41,16.275,0.395,0.398,0.397,0.398
