Date,Contract,Units,$Volume,LowPrice,HighPrice,AvgPrice,LastPrice
01/31/16,CARS_NOM,450,1.536,0.002,0.008,0.003,0.008
01/31/16,CRUZ_NOM,507,71.564,0.105,0.171,0.141,0.136
01/31/16,RROF_NOM,282,42.397,0.120,0.200,0.150,0.172
01/31/16,RUBI_NOM,481,154.932,0.262,0.400,0.322,0.310
01/31/16,TRUM_NOM,364,164.325,0.381,0.499,0.451,0.400
02/01/16,CARS_NOM,"1,382",4.848,0.001,0.005,0.004,0.001
02/01/16,CRUZ_NOM,948,169.775,0.001,0.400,0.179,0.102
02/01/16,RROF_NOM,599,114.824,0.104,0.339,0.192,0.151
02/01/16,RUBI_NOM,476,196.004,0.340,0.500,0.412,0.500
02/01/16,TRUM_NOM,559,181.290,0.261,0.489,0.324,0.261
02/02/16,CARS_NOM,253,0.253,0.001,0.001,0.001,0.001
02/02/16,CRUZ_NOM,438,66.610,0.124,0.204,0.152,0.155
02/02/16,RROF_NOM,331,30.454,0.055,0.106,0.092,0.079
02/02/16,RUBI_NOM,675,341.837,0.470,0.516,0.506,0.510
02/02/16,TRUM_NOM,598,156.503,0.240,0.280,0.262,0.269
02/03/16,CARS_NOM,519,0.417,0.000,0.002,0.001,0.001
02/03/16,CRUZ_NOM,507,77.051,0.145,0.164,0.152,0.164
02/03/16,RROF_NOM,287,20.840,0.065,0.095,0.073,0.095
02/03/16,RUBI_NOM,411,213.147,0.510,0.533,0.519,0.533
02/03/16,TRUM_NOM,"1,186",337.036,0.264,0.337,0.284,0.264
02/04/16,CARS_NOM,438,0.406,0.000,0.001,0.001,0.001
02/04/16,CRUZ_NOM,270,44.719,0.146,0.178,0.166,0.161
02/04/16,RROF_NOM,202,18.143,0.080,0.099,0.090,0.099
02/04/16,RUBI_NOM,215,111.088,0.500,0.545,0.517,0.545
02/04/16,TRUM_NOM,398,98.016,0.122,0.270,0.246,0.206
02/05/16,CARS_NOM,673,0.001,0.000,0.001,0.000,0.000
02/05/16,CRUZ_NOM,794,106.249,0.115,0.197,0.134,0.115
02/05/16,RROF_NOM,952,81.453,0.071,0.100,0.086,0.071
02/05/16,RUBI_NOM,751,459.866,0.537,0.630,0.612,0.630
02/05/16,TRUM_NOM,823,168.285,0.182,0.222,0.204,0.182
02/06/16,CARS_NOM,477,0.477,0.001,0.001,0.001,0.001
02/06/16,CRUZ_NOM,10,1.854,0.173,0.189,0.185,0.189
02/06/16,RROF_NOM,16,2.177,0.131,0.138,0.136,0.137
02/06/16,RUBI_NOM,54,28.188,0.511,0.678,0.522,0.511
02/06/16,TRUM_NOM,67,14.107,0.209,0.212,0.211,0.212
02/07/16,CARS_NOM,311,0.312,0.001,0.002,0.001,0.001
02/07/16,CRUZ_NOM,333,58.153,0.105,0.200,0.175,0.120
02/07/16,RROF_NOM,374,77.530,0.103,0.262,0.207,0.230
02/07/16,RUBI_NOM,280,116.256,0.100,0.512,0.415,0.400
02/07/16,TRUM_NOM,220,64.466,0.212,0.330,0.293,0.250
02/08/16,CARS_NOM,261,0.262,0.001,0.002,0.001,0.001
02/08/16,CRUZ_NOM,196,24.173,0.117,0.130,0.123,0.117
02/08/16,RROF_NOM,313,73.477,0.231,0.262,0.235,0.231
02/08/16,RUBI_NOM,140,55.756,0.350,0.401,0.398,0.352
02/08/16,TRUM_NOM,20,5.071,0.250,0.295,0.254,0.250
02/09/16,CARS_NOM,1,0.001,0.001,0.001,0.001,0.001
